Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Rice,2004,Summer     ,Meghalaya,9224,37439,4767.9,999328.16,1937.04,2.078333333
Rice,2004,Winter     ,Meghalaya,69659,118514,4767.9,7546856.06,14628.39,1.792857143
Rice,2004,Kharif     ,Tamil Nadu,1872822,5061622,1034,202901535.5,393292.62,3.015172414
Rice,2005,Kharif     ,Andhra Pradesh,2526108,6376990,1075.5,302930871.4,530482.68,2.549090909
Rice,2005,Rabi       ,Andhra Pradesh,1455643,5326634,1075.5,174560708.6,305685.03,3.132272727
Rice,2005,Autumn     ,Assam,398316,398077,2184.6,47766054.72,83646.36,1.132222222
Rice,2005,Summer     ,Assam,314671,559969,2184.6,37735346.32,66080.91,1.637692308
Rice,2005,Winter     ,Assam,1707340,2594392,2184.6,204744212.8,358541.4,1.502592593
Rice,2005,Kharif     ,Karnataka,1075993,2770413,1316.2,129033080.6,225958.53,2.50962963
Rice,2005,Rabi       ,Karnataka,44944,97483,1316.2,5389684.48,9438.24,2.2675
Rice,2005,Summer     ,Karnataka,364244,1131350,1316.2,43680140.48,76491.24,3.0144
Rice,2005,Autumn     ,Kerala,98256,212520,3030.9,11782859.52,20633.76,2.096923077
Rice,2005,Summer     ,Kerala,21857,59733,3030.9,2621091.44,4589.97,2.345714286
Rice,2005,Winter     ,Kerala,155629,357734,3030.9,18663029.68,32682.09,2.189285714
Rice,2005,Autumn     ,Meghalaya,32678,43762,3374.4,3918745.76,6862.38,1.597142857
Rice,2005,Summer     ,Meghalaya,9791,39910,3374.4,1174136.72,2056.11,2.245
Rice,2005,Winter     ,Meghalaya,63602,124605,3374.4,7627151.84,13356.42,1.971428571
Rice,2005,Kharif     ,Tamil Nadu,2050455,5209433,1364.1,245890563.6,430595.55,2.895517241
Rice,2005,Autumn     ,West Bengal,288129,605612,1650.1,34552429.68,60507.09,2.116111111
Rice,2005,Summer     ,West Bengal,1381957,4047038,1650.1,165724283.4,290210.97,2.767222222
Rice,2005,Winter     ,West Bengal,4112863,9858092,1650.1,493214531,863701.23,2.317222222
Rice,2006,Kharif     ,Puducherry,5010,13285,1434.5875,639827.1,1102.2,2.64
Rice,2006,Rabi       ,Puducherry,12061,33581,1434.5875,1540310.31,2653.42,4.05
Rice,2006,Summer     ,Puducherry,4574,13942,1434.5875,584145.54,1006.28,3.05
Rice,2006,Autumn     ,Meghalaya,32679,44736,2454.7,4173435.09,7189.38,1.641428571
Rice,2006,Rabi       ,Meghalaya,9854,39940,2454.7,1258454.34,2167.88,2.077142857
Rice,2006,Winter     ,Meghalaya,61752,115533,2454.7,7886347.92,13585.44,1.852857143
Rice,2006,Kharif     ,Andhra Pradesh,2640870,6949186,845.2,337265507.7,580991.4,2.689090909
Rice,2006,Rabi       ,Andhra Pradesh,1337020,4922944,845.2,170750824.2,294144.4,3.036818182
Rice,2006,Autumn     ,Assam,379441,335708,1774.9,48458410.11,83477.02,1.028148148
Rice,2006,Summer     ,Assam,312471,630162,1774.9,39905671.41,68743.62,1.837037037
Rice,2006,Winter     ,Assam,1504647,1950144,1774.9,192158468.4,331022.34,1.269259259
Rice,2006,Kharif     ,Karnataka,1066981,2723038,1146.3,136264143.5,234735.82,2.428148148
Rice,2006,Rabi       ,Karnataka,44063,99796,1146.3,5627285.73,9693.86,2.335333333
Rice,2006,Summer     ,Karnataka,284632,822692,1146.3,36350352.72,62619.04,2.6825
Rice,2006,Autumn     ,Kerala,83859,191241,3429.7,10709632.89,18448.98,2.270769231
Rice,2006,Summer     ,Kerala,35946,103571,3429.7,4590663.66,7908.12,2.497857143
Rice,2006,Winter     ,Kerala,143724,346763,3429.7,18354992.04,31619.28,2.286428571
Rice,2006,Kharif     ,Tamil Nadu,1931397,6610607,927.9,246658710.9,424907.34,3.584827586
Rice,2006,Autumn     ,West Bengal,283859,575294,1631.4,36251632.89,62448.98,2.001111111
Rice,2006,Summer     ,West Bengal,1401233,4520656,1631.4,178951466.4,308271.26,3.028888889
Rice,2006,Winter     ,West Bengal,4001936,9649942,1631.4,511087246.6,880425.92,2.291666667
Rice,2007,Kharif     ,Puducherry,4379,12878,1434.5875,584158.6,700.64,2.986666667
Rice,2007,Rabi       ,Puducherry,11411,28051,1434.5875,1522227.4,1825.76,3.02
Rice,2007,Summer     ,Puducherry,4647,12395,1434.5875,619909.8,743.52,2.21
Rice,2007,Autumn     ,Assam,354115,347992,2154.1,47238941,56658.4,1.082592593
Rice,2007,Summer     ,Assam,322889,731851,2154.1,43073392.6,51662.24,2.085925926
Rice,2007,Winter     ,Assam,1646992,2238765,2154.1,219708732.8,263518.72,1.36962963
Rice,2007,Kharif     ,Karnataka,1051466,2791181,1323.3,140265564.4,168234.56,2.567586207
Rice,2007,Rabi       ,Karnataka,40325,86756,1323.3,5379355,6452,2.255333333
Rice,2007,Summer     ,Karnataka,324525,990578,1323.3,43291635,51924,2.846923077
Rice,2007,Autumn     ,Kerala,77533,168108,3489.6,10342902.2,12405.28,2.07
Rice,2007,Summer     ,Kerala,45447,109277,3489.6,6062629.8,7271.52,2.335714286
Rice,2007,Winter     ,Kerala,105958,251103,3489.6,14134797.2,16953.28,2.252857143
Rice,2007,Kharif     ,Tamil Nadu,1789170,5039954,1067.2,238675278,286267.2,3.213793103
Rice,2007,Autumn     ,West Bengal,281618,565825,2007.5,37567841.2,45058.88,1.956111111
Rice,2007,Summer     ,West Bengal,1511593,4926105,2007.5,201646506.2,241854.88,3.048888889
Rice,2007,Winter     ,West Bengal,3926544,9227590,2007.5,523800969.6,628247.04,2.261666667
Rice,2008,Kharif     ,Puducherry,4493,12290,1434.5875,642678.72,404.37,3
Rice,2008,Rabi       ,Puducherry,11306,24163,1434.5875,1617210.24,1017.54,2.82
Rice,2008,Summer     ,Puducherry,4981,14263,1434.5875,712482.24,448.29,2.125
Rice,2008,Kharif     ,Andhra Pradesh,2803076,8379635,944.6,400951991,252276.84,2.913636364
Rice,2008,Rabi       ,Andhra Pradesh,1584140,5861498,944.6,226595385.6,142572.6,3.236818182
Rice,2008,Autumn     ,Assam,350649,374010,2109.9,50156832.96,31558.41,1.117777778
Rice,2008,Summer     ,Assam,360266,768582,2109.9,51532448.64,32423.94,1.951153846
Rice,2008,Winter     ,Assam,1773211,2865843,2109.9,253640101.4,159588.99,1.607407407
Rice,2008,Kharif     ,Karnataka,1129883,2906761,1164.1,161618464.3,101689.47,2.513448276
Rice,2008,Rabi       ,Karnataka,40982,89072,1164.1,5862065.28,3688.38,2.514166667
Rice,2008,Summer     ,Karnataka,343122,1035706,1164.1,49080170.88,30880.98,2.786923077
Rice,2008,Autumn     ,Kerala,79381,192770,2524.8,11354658.24,7144.29,2.295384615
Rice,2008,Summer     ,Kerala,49762,148370,2524.8,7117956.48,4478.58,2.446428571
Rice,2008,Winter     ,Kerala,105122,249101,2524.8,15036650.88,9460.98,2.260714286
Rice,2008,Autumn     ,Meghalaya,32570,41908,3114.3,4658812.8,2931.3,1.53
Rice,2008,Summer     ,Meghalaya,12752,46600,3114.3,1824046.08,1147.68,2.154285714
Rice,2008,Winter     ,Meghalaya,62723,115354,3114.3,8971897.92,5645.07,1.802857143
Rice,2008,Kharif     ,Tamil Nadu,1931603,5183385,1201.9,276296493.1,173844.27,3.562580645
Rice,2008,Autumn     ,West Bengal,292444,604968,1560.1,41831189.76,26319.96,2.04
Rice,2008,Summer     ,West Bengal,1556662,4358011,1560.1,222664932.5,140099.58,2.646666667
Rice,2008,Winter     ,West Bengal,4086590,10074261,1560.1,584545833.6,367793.1,2.393888889
Rice,2009,Kharif     ,Puducherry,4650,13501,1434.5875,724563,790.5,2.893333333
Rice,2009,Rabi       ,Puducherry,11178,25378,1434.5875,1741755.96,1900.26,2.903333333
Rice,2009,Summer     ,Puducherry,5098,13451,1434.5875,794370.36,866.66,1.965
Rice,2009,Kharif     ,Andhra Pradesh,2062870,5956396,711,321436403.4,350687.9,2.790909091
Rice,2009,Rabi       ,Andhra Pradesh,1377866,4881871,711,214699080.1,234237.22,3.098636364
Rice,2009,Autumn     ,Assam,340830,334655,1727.1,53108130.6,57941.1,1.070740741
Rice,2009,Summer     ,Assam,394442,859790,1727.1,61461952.44,67055.14,1.903703704
Rice,2009,Winter     ,Assam,1762324,3213979,1727.1,274605325.7,299595.08,1.780740741
Rice,2009,Kharif     ,Karnataka,1102221,2734838,1321,171748076.2,187377.57,2.397931034
Rice,2009,Rabi       ,Karnataka,37747,84636,1321,5881737.54,6416.99,2.416666667
Rice,2009,Summer     ,Karnataka,346510,1057933,1321,53993188.2,58906.7,2.806923077
Rice,2009,Autumn     ,Kerala,77249,192050,2821.5,12036939.18,13132.33,2.303076923
Rice,2009,Summer     ,Kerala,49279,134005,2821.5,7678653.78,8377.43,2.385
Rice,2009,Winter     ,Kerala,107485,272284,2821.5,16748312.7,18272.45,2.286428571
Rice,2009,Autumn     ,Meghalaya,32560,41798,2995.9,5073499.2,5535.2,1.542857143
Rice,2009,Summer     ,Meghalaya,12777,46943,2995.9,1990912.14,2172.09,2.171428571
Rice,2009,Winter     ,Meghalaya,62825,115388,2995.9,9789391.5,10680.25,1.802857143
Rice,2009,Kharif     ,Tamil Nadu,1845553,5665258,928.5,287574068.5,313744.01,3.539677419
Rice,2010,Kharif     ,Puducherry,4384,12602,1434.5875,728226.24,1052.16,2.673333333
Rice,2010,Rabi       ,Puducherry,10920,26585,1434.5875,1813921.2,2620.8,3.446666667
Rice,2010,Summer     ,Puducherry,4710,12773,1434.5875,782378.1,1130.4,2.7
Rice,2010,Autumn     ,Assam,307988,355825,2578.5,51159886.68,73917.12,1.272592593
Rice,2010,Summer     ,Assam,398785,1027575,2578.5,66242176.35,95708.4,2.342222222
Rice,2010,Winter     ,Assam,1830682,3649129,2578.5,304094587,439363.68,1.958888889
Rice,2010,Kharif     ,Andhra Pradesh,2921793,7509866,1297,485339035.2,701230.32,2.666818182
Rice,2010,Rabi       ,Andhra Pradesh,1829516,6909447,1297,303900902.8,439083.84,3.325909091
Rice,2010,Kharif     ,Karnataka,1129304,3192746,1317.7,187588687.4,271032.96,2.654
Rice,2010,Rabi       ,Karnataka,49700,117501,1317.7,8255667,11928,2.668333333
Rice,2010,Summer     ,Karnataka,360062,1163725,1317.7,59809898.82,86414.88,2.935714286
Rice,2010,Autumn     ,Kerala,70498.28,170262,3131.8,11710469.29,16919.5872,2.236923077
Rice,2010,Summer     ,Kerala,51132.63,137465,3131.8,8493641.169,12271.8312,2.48
Rice,2010,Winter     ,Kerala,91555.59,215011,3131.8,15208299.05,21973.3416,2.202142857
Rice,2010,Autumn     ,Meghalaya,32596,42492,3119.7,5414521.56,7823.04,1.53
Rice,2010,Rabi       ,Meghalaya,12797,47413,3119.7,2125709.67,3071.28,2.077142857
Rice,2010,Winter     ,Meghalaya,62892,117116,3119.7,10446990.12,15094.08,1.828571429
Rice,2011,Kharif     ,Puducherry,4237,12794,1434.5875,709782.24,1398.21,3.046666667
Rice,2011,Rabi       ,Puducherry,10324,23489,1434.5875,1729476.48,3406.92,2.856666667
Rice,2011,Summer     ,Puducherry,2015,5831,1434.5875,337552.8,664.95,2.49
Rice,2011,Autumn     ,Assam,276486,338015,1743.4,46316934.72,91240.38,1.268518519
Rice,2011,Summer     ,Assam,393619,1080072,1743.4,65939054.88,129894.27,2.489615385
Rice,2011,Winter     ,Assam,1875601,3297591,1743.4,314200679.5,618948.33,1.797037037
Rice,2011,Kharif     ,Andhra Pradesh,2873949,8563334,861.9,481443936.5,948403.17,2.909090909
Rice,2011,Rabi       ,Andhra Pradesh,1221899,4328458,861.9,204692520.5,403226.67,3.031818182
Rice,2011,Kharif     ,Karnataka,1117720,3218289,1178.986364,187240454.4,368847.6,2.702666667
Rice,2011,Rabi       ,Karnataka,43192,94196,1178.986364,7235523.84,14253.36,2.378181818
Rice,2011,Summer     ,Karnataka,255223,869134,1178.986364,42754956.96,84223.59,2.931428571
Rice,2011,Autumn     ,Kerala,68134.83,171662,3035.1,11413946.72,22484.4939,2.301538462
Rice,2011,Summer     ,Kerala,47290.01,149217,3035.1,7922022.475,15605.7033,2.7
Rice,2011,Winter     ,Kerala,92734.9,248114,3035.1,15534950.45,30602.517,2.426428571
Rice,2011,Autumn     ,Meghalaya,32605,43401,4083.104545,5461989.6,10759.65,1.511428571
Rice,2011,Rabi       ,Meghalaya,12836,54206,4083.104545,2150286.72,4235.88,2.07
Rice,2011,Winter     ,Meghalaya,63434,125124,4083.104545,10626463.68,20933.22,1.91
Rice,2011,Kharif     ,Tamil Nadu,1903772,7458657,926.5,318919885.4,628244.76,4.226451613
Rice,2012,Kharif     ,Andhra Pradesh,2487000,7167000,968.7,375039600,770970,2.969545455
Rice,2012,Rabi       ,Andhra Pradesh,1141000,4344000,968.7,172062800,353710,3.243636364
Rice,2012,Autumn     ,Assam,238178,308745,2167.5,35917242.4,73835.18,1.291481481
Rice,2012,Summer     ,Assam,389140,1155877,2167.5,58682312,120633.4,2.7724
Rice,2012,Winter     ,Assam,1857410,3655430,2167.5,280097428,575797.1,1.968888889
Rice,2012,Kharif     ,Karnataka,1048427,2667359,956.2,158102791.6,325012.37,2.418333333
Rice,2012,Rabi       ,Karnataka,45326,109309,956.2,6835160.8,14051.06,2.394615385
Rice,2012,Summer     ,Karnataka,185162,587711,956.2,27922429.6,57400.22,2.747777778
Rice,2012,Autumn     ,Kerala,63232,161083,2187.6,9535385.6,19601.92,2.41
Rice,2012,Summer     ,Kerala,47294,134609,2187.6,7131935.2,14661.14,2.482142857
Rice,2012,Winter     ,Kerala,86751,212607,2187.6,13082050.8,26892.81,2.355
Rice,2012,Autumn     ,Meghalaya,33000,66000,2945.3,4976400,10230,2.232857143
Rice,2012,Rabi       ,Meghalaya,13267,56786,2945.3,2000663.6,4112.77,2.13
Rice,2012,Winter     ,Meghalaya,63484,142867,2945.3,9573387.2,19680.04,2.118571429
Rice,2013,Kharif     ,Andhra Pradesh,1705555,4356822,1062.3,246435642,460499.85,2.715384615
Rice,2013,Rabi       ,Andhra Pradesh,877885,3636603,1062.3,126845603.7,237028.95,3.408461538
Rice,2013,Autumn     ,Assam,223332,294440,1797.7,32269240.68,60299.64,1.386296296
Rice,2013,Summer     ,Assam,399132,1189858,1797.7,57670582.68,107765.64,2.655925926
Rice,2013,Winter     ,Assam,1880737,3709081,1797.7,271747689.1,507798.99,1.982592593
Rice,2013,Kharif     ,Goa,28330,80114,3642.6,4093401.7,7649.1,2.82
Rice,2013,Rabi       ,Goa,14490,46397,3642.6,2093660.1,3912.3,3.205
Rice,2013,Kharif     ,Karnataka,1035111,3057894,1235.6,149563188.4,279479.97,2.792666667
Rice,2013,Rabi       ,Karnataka,40896,102639,1235.6,5909063.04,11041.92,2.545833333
Rice,2013,Summer     ,Karnataka,264028,892066,1235.6,38149405.72,71287.56,3.022962963
Rice,2013,Autumn     ,Kerala,51922,141234,3255.4,7502209.78,14018.94,2.416923077
Rice,2013,Summer     ,Kerala,46865,137477,3255.4,6771523.85,12653.55,2.673571429
Rice,2013,Winter     ,Kerala,100824,285614,3255.4,14568059.76,27222.48,2.506428571
Rice,2013,Autumn     ,Meghalaya,22569,48727,2448.4,3260994.81,6093.63,2.448571429
Rice,2013,Rabi       ,Meghalaya,13444,58685,2448.4,1942523.56,3629.88,2.396363636
Rice,2013,Winter     ,Meghalaya,46424,111289,2448.4,6707803.76,12534.48,2.238571429
Rice,2013,Kharif     ,Tamil Nadu,1725730,7115195,740.9,249350727.7,465947.1,4.491935484
Rice,2014,Kharif     ,Andhra Pradesh,1634921,5097447,687.6,246807674.2,539523.93,3.184615385
Rice,2014,Rabi       ,Andhra Pradesh,759034,3358137,687.6,114583772.6,250481.22,3.541538462
Rice,2014,Autumn     ,Assam,196188,280693,1899,29616540.48,64742.04,1.531481481
Rice,2014,Summer     ,Assam,416353,1224046,1899,62852648.88,137396.49,2.613076923
Rice,2014,Winter     ,Assam,1882756,3717906,1899,284220845.8,621309.48,1.977777778
Rice,2014,Kharif     ,Goa,27840,81269,3491.2,4202726.4,9187.2,2.925
Rice,2014,Rabi       ,Goa,14130,39236,3491.2,2133064.8,4662.9,2.775
Rice,2014,Kharif     ,Karnataka,1000025,3057611,1238.5,150963774,330008.25,2.812333333
Rice,2014,Rabi       ,Karnataka,48096,118479,1238.5,7260572.16,15871.68,2.493846154
Rice,2014,Summer     ,Karnataka,278414,851657,1238.5,42029377.44,91876.62,2.852
Rice,2014,Autumn     ,Kerala,63981,161477,3046.4,9658571.76,21113.73,2.215384615
Rice,2014,Summer     ,Kerala,45188,146165,3046.4,6821580.48,14912.04,2.801428571
Rice,2014,Winter     ,Kerala,88990,254450,3046.4,13433930.4,29366.7,2.500714286
Rice,2014,Autumn     ,Meghalaya,33102,76631,3484.4,4997077.92,10923.66,2.507272727
Rice,2014,Rabi       ,Meghalaya,13620,62687,3484.4,2056075.2,4494.6,2.505454545
Rice,2014,Winter     ,Meghalaya,63601,158920,3484.4,9601206.96,20988.33,2.319090909
Rice,2014,Kharif     ,Tamil Nadu,1794991,7949437,911.3,270971841.4,592347.03,4.730322581
Rice,2015,Kharif     ,Andhra Pradesh,1398884,4115558,940.7,220897772.4,461631.72,3.091538462
Rice,2015,Rabi       ,Andhra Pradesh,761911,3402713,940.7,120313366,251430.63,3.671538462
Rice,2015,Kharif     ,Puducherry,3817,12250,1980.6,602742.47,1259.61,2.273333333
Rice,2015,Rabi       ,Puducherry,8505,19587,1980.6,1343024.55,2806.65,2.47
Rice,2015,Summer     ,Puducherry,3941,12049,1980.6,622323.31,1300.53,2.225
Rice,2015,Autumn     ,Assam,191322,256729,2155.3,30211657.02,63136.26,1.398888889
Rice,2015,Summer     ,Assam,404982,1141336,2155.3,63950707.62,133644.06,2.488076923
Rice,2015,Winter     ,Assam,1888683,3727039,2155.3,298241932.5,623265.39,1.965925926
Rice,2015,Autumn     ,Meghalaya,33136,77453,3870.8,5232505.76,10934.88,2.551818182
Rice,2015,Rabi       ,Meghalaya,13649,62901,3870.8,2155313.59,4504.17,2.557272727
Rice,2015,Winter     ,Meghalaya,63670,160722,3870.8,10054129.7,21011.1,2.347272727
Rice,2015,Kharif     ,Goa,27730,78489,2587.1,4378844.3,9150.9,2.83
Rice,2015,Rabi       ,Goa,13614,36579,2587.1,2149786.74,4492.62,2.76
Rice,2015,Kharif     ,Karnataka,977005,2641669,1024.9,154278859.5,322411.65,2.525666667
Rice,2015,Rabi       ,Karnataka,29329,71420,1024.9,4631342.39,9678.57,2.456428571
Rice,2015,Summer     ,Karnataka,103711,307524,1024.9,16377004.01,34224.63,2.785769231
Rice,2015,Autumn     ,Kerala,60418,160894,2602.9,9540606.38,19937.94,2.327692308
Rice,2015,Summer     ,Kerala,47334,144706,2602.9,7474511.94,15620.22,2.67
Rice,2015,Winter     ,Kerala,89118,243675,2602.9,14072623.38,29408.94,2.370714286
Rice,2015,Kharif     ,Tamil Nadu,2000212,7374681,1201.9,315853476.9,660069.96,4.061290323
Rice,2016,Kharif     ,Andhra Pradesh,1519656,5233690,890,232887282,531879.6,3.361538462
Rice,2016,Rabi       ,Andhra Pradesh,585363,2768647,890,89706879.75,204877.05,3.727692308
Rice,2016,Kharif     ,Puducherry,3693,13151,1391.3,565952.25,1292.55,3.24
Rice,2016,Rabi       ,Puducherry,8412,23024,1391.3,1289139,2944.2,3.436666667
Rice,2016,Summer     ,Puducherry,4100,15989,1391.3,628325,1435,2.535
Rice,2016,Autumn     ,Assam,168044,228206,2296.8,25752743,58815.4,1.405185185
Rice,2016,Summer     ,Assam,408132,1131872,2296.8,62546229,142846.2,2.412692308
Rice,2016,Winter     ,Assam,1890960,3767357,2296.8,289789620,661836,1.996666667
Rice,2016,Autumn     ,Meghalaya,33646,78965,3837.1,5156249.5,11776.1,2.552727273
Rice,2016,Rabi       ,Meghalaya,13670,63373,3837.1,2094927.5,4784.5,2.573636364
Rice,2016,Winter     ,Meghalaya,63862,162180,3837.1,9786851.5,22351.7,2.359090909
Rice,2016,Kharif     ,Goa,27630,77109,3266.9,4234297.5,9670.5,2.795
Rice,2016,Rabi       ,Goa,13193,36118,3266.9,2021827.25,4617.55,2.745
Rice,2016,Kharif     ,Karnataka,942025,2611754,1147.2,144365331.3,329708.75,2.529666667
Rice,2016,Rabi       ,Karnataka,18686,49615,1147.2,2863629.5,6540.1,2.525333333
Rice,2016,Summer     ,Karnataka,73832,212837,1147.2,11314754,25841.2,2.852692308
Rice,2016,Autumn     ,Kerala,56601,167181,2924.3,8674103.25,19810.35,2.524615385
Rice,2016,Summer     ,Kerala,42544,127905,2924.3,6519868,14890.4,2.534285714
Rice,2016,Winter     ,Kerala,72253,141397,2924.3,11072772.25,25288.55,2.102142857
Rice,2016,Kharif     ,Tamil Nadu,1442841,3554113,912.4,221115383.3,504994.35,3.068387097
Rice,2017,Kharif     ,Andhra Pradesh,1476928,4941933,868.2,232527544.3,561232.64,3.25
Rice,2017,Rabi       ,Andhra Pradesh,741258,3519409,868.2,116703659.5,281678.04,3.887692308
Rice,2017,Kharif     ,Puducherry,4325,15281,1582.4,680928,1643.5,3.256666667
Rice,2017,Rabi       ,Puducherry,8749,25188,1582.4,1377442.56,3324.62,3.27
Rice,2017,Summer     ,Puducherry,4297,15518,1582.4,676519.68,1632.86,2.85
Rice,2017,Autumn     ,Assam,154511,209349,2098.563636,24326211.84,58714.18,1.418148148
Rice,2017,Summer     ,Assam,400402,1191244,2098.563636,63039290.88,152152.76,2.704615385
Rice,2017,Winter     ,Assam,1878798,3883120,2098.563636,295797957.1,713943.24,2.063703704
Rice,2017,Autumn     ,Meghalaya,33575,78848,4472.3,5286048,12758.5,2.551818182
Rice,2017,Rabi       ,Meghalaya,13683,63428,4472.3,2154251.52,5199.54,2.576363636
Rice,2017,Winter     ,Meghalaya,63883,162272,4472.3,10057739.52,24275.54,2.36
Rice,2017,Kharif     ,Goa,27219,71279,2772.5,4285359.36,10343.22,2.635
Rice,2017,Rabi       ,Goa,11301,31718,2772.5,1779229.44,4294.38,2.855
Rice,2017,Kharif     ,Karnataka,737547,2123100,1111.7,116119399.7,280267.86,2.9
Rice,2017,Rabi       ,Karnataka,30634,81726,1111.7,4823016.96,11640.92,2.773076923
Rice,2017,Summer     ,Karnataka,224744,702645,1111.7,35383695.36,85402.72,3.063703704
Rice,2017,Autumn     ,Kerala,58278,148913,2664.8,9175288.32,22145.64,2.217692308
Rice,2017,Summer     ,Kerala,49693,153463,2664.8,7823665.92,18883.34,2.733571429
Rice,2017,Winter     ,Kerala,81115,218934,2664.8,12770745.6,30823.7,2.483571429
Rice,2017,Autumn     ,Tamil Nadu,235255,906616,970.9,37038547.2,89396.9,3.967857143
Rice,2017,Summer     ,Tamil Nadu,276272,1234550,970.9,43496263.68,104983.36,4.451428571
Rice,2017,Winter     ,Tamil Nadu,1317338,4497284,970.9,207401694.7,500588.44,4.139
Rice,2018,Kharif     ,Andhra Pradesh,1563887,5243250,1220.5,253662471.4,547360.45,3.263846154
Rice,2018,Rabi       ,Andhra Pradesh,644417,2991289,1220.5,104524437.4,225545.95,3.699230769
Rice,2018,Kharif     ,Puducherry,4298,16082,1693.9,697135.6,1504.3,3.373333333
Rice,2018,Rabi       ,Puducherry,9048,30635,1693.9,1467585.6,3166.8,3.976666667
Rice,2018,Summer     ,Puducherry,4515,16626,1693.9,732333,1580.25,2.885
Rice,2018,Autumn     ,Assam,144766,209122,2372.9,23481045.2,50668.1,1.492592593
Rice,2018,Summer     ,Assam,400873,1145512,2372.9,65021600.6,140305.55,2.645
Rice,2018,Winter     ,Assam,1879539,4082738,2372.9,304861225.8,657838.65,2.15
Rice,2018,Autumn     ,Meghalaya,33494,78214,5649.1,5432726.8,11722.9,2.545454545
Rice,2018,Rabi       ,Meghalaya,13624,63050,5649.1,2209812.8,4768.4,2.569090909
Rice,2018,Winter     ,Meghalaya,63814,161706,5649.1,10350630.8,22334.9,2.352727273
Rice,2018,Kharif     ,Goa,25841,70272,4406,4191410.2,9044.35,2.72
Rice,2018,Rabi       ,Goa,10543,28582,4406,1710074.6,3690.05,2.72
Rice,2018,Kharif     ,Karnataka,1037158,2949318,1419.1,168227027.6,363005.3,2.637
Rice,2018,Rabi       ,Karnataka,11442,28334,1419.1,1855892.4,4004.7,2.480833333
Rice,2018,Summer     ,Karnataka,150993,484330,1419.1,24491064.6,52847.55,2.9272
